track_name,last_played_date,is_user_initiated,artist_name,track_name_clean
Chris Bacon - Uncle Fester,1669925957987,True,Chris Bacon,Uncle Fester
Danny Elfman & Chris Bacon - Annoying Distractions,1669926161470,False,Danny Elfman & Chris Bacon,Annoying Distractions
Danny Elfman & Chris Bacon - Annoying Distractions,1669926161470,True,Danny Elfman & Chris Bacon,Annoying Distractions
Chris Bacon - Fester and Wednesday Stakeout,1669926249307,False,Chris Bacon,Fester and Wednesday Stakeout
Chris Bacon - Fester and Wednesday Stakeout,1669926249307,True,Chris Bacon,Fester and Wednesday Stakeout
Chris Bacon - Let’s Roll,1669926279294,False,Chris Bacon,Let’s Roll
Chris Bacon - Let’s Roll,1669926279294,True,Chris Bacon,Let’s Roll
Danny Elfman & Chris Bacon - Stabbed in the Back,1669926488181,False,Danny Elfman & Chris Bacon,Stabbed in the Back
Danny Elfman & Chris Bacon - Stabbed in the Back,1669926488181,True,Danny Elfman & Chris Bacon,Stabbed in the Back
Danny Elfman & Chris Bacon - First Kiss,1669926582449,False,Danny Elfman & Chris Bacon,First Kiss
Danny Elfman & Chris Bacon - First Kiss,1669926582449,True,Danny Elfman & Chris Bacon,First Kiss
Danny Elfman & Chris Bacon - Wednesday Packs Up,1669926861094,False,Danny Elfman & Chris Bacon,Wednesday Packs Up
Danny Elfman & Chris Bacon - Wednesday Packs Up,1669926861094,True,Danny Elfman & Chris Bacon,Wednesday Packs Up
Danny Elfman & Chris Bacon - Crackstone Rises,1669927050126,False,Danny Elfman & Chris Bacon,Crackstone Rises
Danny Elfman & Chris Bacon - Crackstone Rises,1669927050126,True,Danny Elfman & Chris Bacon,Crackstone Rises
Danny Elfman & Chris Bacon - Goody Heals Wednesday,1669927057825,False,Danny Elfman & Chris Bacon,Goody Heals Wednesday
Danny Elfman & Chris Bacon - Goody Heals Wednesday,1669927057825,True,Danny Elfman & Chris Bacon,Goody Heals Wednesday
Danny Elfman & Chris Bacon - Enid To The Rescue,1669927261395,False,Danny Elfman & Chris Bacon,Enid To The Rescue
Danny Elfman & Chris Bacon - Enid To The Rescue,1669927261395,True,Danny Elfman & Chris Bacon,Enid To The Rescue
Danny Elfman & Chris Bacon - The Hug,1669927477481,False,Danny Elfman & Chris Bacon,The Hug
Danny Elfman & Chris Bacon - The Hug,1669927477481,True,Danny Elfman & Chris Bacon,The Hug
Danny Elfman & Chris Bacon - The End…?,1669927663612,False,Danny Elfman & Chris Bacon,The End…?
Danny Elfman & Chris Bacon - The End…?,1669927663612,True,Danny Elfman & Chris Bacon,The End…?
Danny Elfman - Wednesday End Titles,1669927754019,False,Danny Elfman,Wednesday End Titles
Danny Elfman - Wednesday End Titles,1669927754019,True,Danny Elfman,Wednesday End Titles
Danny Elfman - Meet Wednesday,1669927810365,False,Danny Elfman,Meet Wednesday
Danny Elfman - Meet Wednesday,1669927810365,True,Danny Elfman,Meet Wednesday
Danny Elfman & Chris Bacon - Fencing,1669927917034,False,Danny Elfman & Chris Bacon,Fencing
Danny Elfman & Chris Bacon - Fencing,1669927917034,True,Danny Elfman & Chris Bacon,Fencing
Danny Elfman & Chris Bacon - Secret Symbols,1669928022869,False,Danny Elfman & Chris Bacon,Secret Symbols
Danny Elfman & Chris Bacon - Secret Symbols,1669928022869,True,Danny Elfman & Chris Bacon,Secret Symbols
Chris Bacon - Poe Cup Fanfare,1669928096938,False,Chris Bacon,Poe Cup Fanfare
Chris Bacon - Poe Cup Fanfare,1669928096938,True,Chris Bacon,Poe Cup Fanfare
Danny Elfman & Chris Bacon - Poe Cup Race,1669928394744,False,Danny Elfman & Chris Bacon,Poe Cup Race
Danny Elfman & Chris Bacon - Poe Cup Race,1669928394744,True,Danny Elfman & Chris Bacon,Poe Cup Race
Danny Elfman & Chris Bacon - One More Chance,1669928481934,False,Danny Elfman & Chris Bacon,One More Chance
Danny Elfman & Chris Bacon - One More Chance,1669928481934,True,Danny Elfman & Chris Bacon,One More Chance
Danny Elfman & Chris Bacon - A Safe Cracking Thing,1669928578049,False,Danny Elfman & Chris Bacon,A Safe Cracking Thing
Danny Elfman & Chris Bacon - A Safe Cracking Thing,1669928578049,True,Danny Elfman & Chris Bacon,A Safe Cracking Thing
Danny Elfman - Nightshades,1669928690614,False,Danny Elfman,Nightshades
Danny Elfman - Nightshades,1669928690614,True,Danny Elfman,Nightshades
Danny Elfman & Chris Bacon - Wednesday and Pugsley,1669928748007,False,Danny Elfman & Chris Bacon,Wednesday and Pugsley
Danny Elfman & Chris Bacon - Wednesday and Pugsley,1669928748007,True,Danny Elfman & Chris Bacon,Wednesday and Pugsley
Danny Elfman & Chris Bacon - Xavier and Wednesday,1669928876016,False,Danny Elfman & Chris Bacon,Xavier and Wednesday
Danny Elfman & Chris Bacon - Xavier and Wednesday,1669928876016,True,Danny Elfman & Chris Bacon,Xavier and Wednesday
Danny Elfman & Chris Bacon - Morticia’s Story,1669929081735,False,Danny Elfman & Chris Bacon,Morticia’s Story
Danny Elfman & Chris Bacon - Morticia’s Story,1669929081735,True,Danny Elfman & Chris Bacon,Morticia’s Story
Danny Elfman & Chris Bacon - The Gates Mansion,1669929215584,False,Danny Elfman & Chris Bacon,The Gates Mansion
Danny Elfman & Chris Bacon - The Gates Mansion,1669929215584,True,Danny Elfman & Chris Bacon,The Gates Mansion
Danny Elfman & Chris Bacon - Roomies No More,1669929268420,False,Danny Elfman & Chris Bacon,Roomies No More
Danny Elfman & Chris Bacon - Roomies No More,1669929268420,True,Danny Elfman & Chris Bacon,Roomies No More
Danny Elfman & Chris Bacon - Crackstone Defeated,1669929433840,False,Danny Elfman & Chris Bacon,Crackstone Defeated
Danny Elfman & Chris Bacon - Crackstone Defeated,1669929433840,True,Danny Elfman & Chris Bacon,Crackstone Defeated
Danny Elfman - Wednesday Addams (End Titles),1669929567424,False,Danny Elfman,Wednesday Addams (End Titles)
Danny Elfman - Wednesday Addams (End Titles),1669929567424,True,Danny Elfman,Wednesday Addams (End Titles)
Taylor Swift - Anti-Hero (feat. Bleachers),1668713965662,False,Taylor Swift,Anti-Hero (feat. Bleachers)
Taylor Swift - Anti-Hero (feat. Bleachers),1668713965662,True,Taylor Swift,Anti-Hero (feat. Bleachers)
lloom - Simple Mornings,1682431766739,False,lloom,Simple Mornings
lloom - Simple Mornings,1682431766739,True,lloom,Simple Mornings
Rihanna - Lift Me Up,1679593351139,False,Rihanna,Lift Me Up
Rihanna - Lift Me Up,1679593351139,True,Rihanna,Lift Me Up
"DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna & Busiswa - Love & Loyalty (Believe)",1679593448958,False,"DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna & Busiswa",Love & Loyalty (Believe)
"DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna & Busiswa - Love & Loyalty (Believe)",1679593448958,True,"DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna & Busiswa",Love & Loyalty (Believe)
Burna Boy - Alone,1677267749011,False,Burna Boy,Alone
Burna Boy - Alone,1677267749011,True,Burna Boy,Alone
Tems - No Woman No Cry,1677268028101,False,Tems,No Woman No Cry
Tems - No Woman No Cry,1677268028101,True,Tems,No Woman No Cry
Vivir Quintana & Mare Advertencia Lirika - Árboles Bajo El Mar,1677268289844,False,Vivir Quintana & Mare Advertencia Lirika,Árboles Bajo El Mar
Vivir Quintana & Mare Advertencia Lirika - Árboles Bajo El Mar,1677268289844,True,Vivir Quintana & Mare Advertencia Lirika,Árboles Bajo El Mar
Foudeqush & Ludwig Göransson - Con La Brisa,1677268456885,False,Foudeqush & Ludwig Göransson,Con La Brisa
Foudeqush & Ludwig Göransson - Con La Brisa,1677268456885,True,Foudeqush & Ludwig Göransson,Con La Brisa
Snow Tha Product - La Vida (feat. E-40),1677268614690,False,Snow Tha Product,La Vida (feat. E-40)
Snow Tha Product - La Vida (feat. E-40),1677268614690,True,Snow Tha Product,La Vida (feat. E-40)
Stormzy - Interlude,1677268753045,False,Stormzy,Interlude
Stormzy - Interlude,1677268753045,True,Stormzy,Interlude
Fireboy DML - Coming Back For You,1677268930616,False,Fireboy DML,Coming Back For You
Fireboy DML - Coming Back For You,1677268930616,True,Fireboy DML,Coming Back For You
"Tobe Nwigwe & Fat Nwigwe - They Want It, But No",1677269086888,False,Tobe Nwigwe & Fat Nwigwe,"They Want It, But No"
"Tobe Nwigwe & Fat Nwigwe - They Want It, But No",1677269086888,True,Tobe Nwigwe & Fat Nwigwe,"They Want It, But No"
"Adn Maya Colectivo, Pat Boy, Yaalen K'uj & All Mayan Winik - Laayli' kuxa'ano'one",1677269089778,False,"Adn Maya Colectivo, Pat Boy, Yaalen K'uj & All Mayan Winik",Laayli' kuxa'ano'one
"Adn Maya Colectivo, Pat Boy, Yaalen K'uj & All Mayan Winik - Laayli' kuxa'ano'one",1677269089778,True,"Adn Maya Colectivo, Pat Boy, Yaalen K'uj & All Mayan Winik",Laayli' kuxa'ano'one
OG DAYV & Future - Limoncello,1677269245159,False,OG DAYV & Future,Limoncello
OG DAYV & Future - Limoncello,1677269245159,True,OG DAYV & Future,Limoncello
CKay - Anya Mmiri (feat. PinkPantheress),1677269468490,False,CKay,Anya Mmiri (feat. PinkPantheress)
CKay - Anya Mmiri (feat. PinkPantheress),1677269468490,True,CKay,Anya Mmiri (feat. PinkPantheress)
Bloody Civilian - Wake Up (feat. Rema),1675615121220,False,Bloody Civilian,Wake Up (feat. Rema)
Bloody Civilian - Wake Up (feat. Rema),1675615121220,True,Bloody Civilian,Wake Up (feat. Rema)
Alemán - Pantera (feat. Rema),1675615124493,False,Alemán,Pantera (feat. Rema)
Alemán - Pantera (feat. Rema),1675615124493,True,Alemán,Pantera (feat. Rema)
"DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna & Busiswa - Jele",1675627635021,False,"DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna & Busiswa",Jele
"DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna & Busiswa - Jele",1675627635021,True,"DBN Gogo, Sino Msolo, Kamo Mphela, Young Stunna & Busiswa",Jele
Blue Rojo - Inframundo,1675615230133,False,Blue Rojo,Inframundo
Blue Rojo - Inframundo,1675615230133,True,Blue Rojo,Inframundo
Calle x Vida & Foudeqush - No Digas Mi Nombre,1675615234892,False,Calle x Vida & Foudeqush,No Digas Mi Nombre
Calle x Vida & Foudeqush - No Digas Mi Nombre,1675615234892,True,Calle x Vida & Foudeqush,No Digas Mi Nombre
Rihanna - Born Again,1668187711007,False,Rihanna,Born Again
Rihanna - Born Again,1668187711007,True,Rihanna,Born Again
Ludwig Göransson - Nyana Wam (feat. Baaba Maal & Massamba Diop),1697471548922,False,Ludwig Göransson,Nyana Wam (feat. Baaba Maal & Massamba Diop)
Ludwig Göransson - Nyana Wam (feat. Baaba Maal & Massamba Diop),1697471548922,True,Ludwig Göransson,Nyana Wam (feat. Baaba Maal & Massamba Diop)
Ludwig Göransson - We Know What You Whisper (feat. Busiswa),1697471713808,False,Ludwig Göransson,We Know What You Whisper (feat. Busiswa)
Ludwig Göransson - We Know What You Whisper (feat. Busiswa),1697471713808,True,Ludwig Göransson,We Know What You Whisper (feat. Busiswa)
Ludwig Göransson - Sirens (feat. Vivir Quintana & Mare Advertencia Lirika),1697473247818,False,Ludwig Göransson,Sirens (feat. Vivir Quintana & Mare Advertencia Lirika)
Ludwig Göransson - Sirens (feat. Vivir Quintana & Mare Advertencia Lirika),1697473247818,True,Ludwig Göransson,Sirens (feat. Vivir Quintana & Mare Advertencia Lirika)
Ludwig Göransson - Welcome Home (feat. Baaba Maal),1697473376982,False,Ludwig Göransson,Welcome Home (feat. Baaba Maal)
Ludwig Göransson - Welcome Home (feat. Baaba Maal),1697473376982,True,Ludwig Göransson,Welcome Home (feat. Baaba Maal)
Ludwig Göransson - Lift Me Up (Score Version) [feat. Joselyn Coogler],1697473445425,False,Ludwig Göransson,Lift Me Up (Score Version) [feat. Joselyn Coogler]
Ludwig Göransson - Lift Me Up (Score Version) [feat. Joselyn Coogler],1697473445425,True,Ludwig Göransson,Lift Me Up (Score Version) [feat. Joselyn Coogler]
Ludwig Göransson - He Wasn't There (feat. Jorja Smith),1697473526851,False,Ludwig Göransson,He Wasn't There (feat. Jorja Smith)
Ludwig Göransson - He Wasn't There (feat. Jorja Smith),1697473526851,True,Ludwig Göransson,He Wasn't There (feat. Jorja Smith)
Ludwig Göransson - Namor,1697473747611,False,Ludwig Göransson,Namor
Ludwig Göransson - Namor,1697473747611,True,Ludwig Göransson,Namor
"Tobe Nwigwe & Fat Nwigwe - They Want It, But No (Film Version)",1697474001173,False,Tobe Nwigwe & Fat Nwigwe,"They Want It, But No (Film Version)"
"Tobe Nwigwe & Fat Nwigwe - They Want It, But No (Film Version)",1697474001173,True,Tobe Nwigwe & Fat Nwigwe,"They Want It, But No (Film Version)"
Vivir Quintana & Mare Advertencia Lirika - Árboles Bajo El Mar (Film Version),1697474390403,False,Vivir Quintana & Mare Advertencia Lirika,Árboles Bajo El Mar (Film Version)
Vivir Quintana & Mare Advertencia Lirika - Árboles Bajo El Mar (Film Version),1697474390403,True,Vivir Quintana & Mare Advertencia Lirika,Árboles Bajo El Mar (Film Version)
Ludwig Göransson - Lost to the Depths,1697474479406,False,Ludwig Göransson,Lost to the Depths
Ludwig Göransson - Lost to the Depths,1697474479406,True,Ludwig Göransson,Lost to the Depths
Foudeqush & Ludwig Göransson - Con La Brisa (Film Version),1697474639693,False,Foudeqush & Ludwig Göransson,Con La Brisa (Film Version)
Foudeqush & Ludwig Göransson - Con La Brisa (Film Version),1697474639693,True,Foudeqush & Ludwig Göransson,Con La Brisa (Film Version)
Ludwig Göransson - Yucatán,1697474740991,False,Ludwig Göransson,Yucatán
Ludwig Göransson - Yucatán,1697474740991,True,Ludwig Göransson,Yucatán
Ludwig Göransson - Let Us Burn It Together,1697474961384,False,Ludwig Göransson,Let Us Burn It Together
Ludwig Göransson - Let Us Burn It Together,1697474961384,True,Ludwig Göransson,Let Us Burn It Together
Ludwig Göransson - This Will Mean War (feat. Magatte Sow),1697475090098,False,Ludwig Göransson,This Will Mean War (feat. Magatte Sow)
Ludwig Göransson - This Will Mean War (feat. Magatte Sow),1697475090098,True,Ludwig Göransson,This Will Mean War (feat. Magatte Sow)
Ludwig Göransson - Namor's Throne,1697475219272,False,Ludwig Göransson,Namor's Throne
Ludwig Göransson - Namor's Throne,1697475219272,True,Ludwig Göransson,Namor's Throne
Ludwig Göransson - Imperius Rex,1680124631616,False,Ludwig Göransson,Imperius Rex
Ludwig Göransson - Imperius Rex,1680124631616,True,Ludwig Göransson,Imperius Rex
Ludwig Göransson - Mama (feat. Jorja Smith),1680124914110,False,Ludwig Göransson,Mama (feat. Jorja Smith)
Ludwig Göransson - Mama (feat. Jorja Smith),1680124914110,True,Ludwig Göransson,Mama (feat. Jorja Smith)
Ludwig Göransson - Who Did You See?,1680125106375,False,Ludwig Göransson,Who Did You See?
Ludwig Göransson - Who Did You See?,1680125106375,True,Ludwig Göransson,Who Did You See?
Ludwig Göransson - Wakanda Forever,1732558858586,False,Ludwig Göransson,Wakanda Forever
Ludwig Göransson - Wakanda Forever,1680125261021,True,Ludwig Göransson,Wakanda Forever
Ludwig Göransson - Blood for Blood,1680125348650,False,Ludwig Göransson,Blood for Blood
Ludwig Göransson - Blood for Blood,1680125348650,True,Ludwig Göransson,Blood for Blood
Ludwig Göransson - Yibambe!,1680126186287,False,Ludwig Göransson,Yibambe!
Ludwig Göransson - Yibambe!,1680126186287,True,Ludwig Göransson,Yibambe!
Ludwig Göransson - Sink the Ship,1675787300055,False,Ludwig Göransson,Sink the Ship
Ludwig Göransson - Sink the Ship,1675787300055,True,Ludwig Göransson,Sink the Ship
Ludwig Göransson - It Could Have Been Different,1675787412886,False,Ludwig Göransson,It Could Have Been Different
Ludwig Göransson - It Could Have Been Different,1675787412886,True,Ludwig Göransson,It Could Have Been Different
Ludwig Göransson - Vengeance Has Consumed Us,1675787657454,False,Ludwig Göransson,Vengeance Has Consumed Us
Ludwig Göransson - Vengeance Has Consumed Us,1675787657454,True,Ludwig Göransson,Vengeance Has Consumed Us
Ludwig Göransson - Alliance,1675787768012,False,Ludwig Göransson,Alliance
Ludwig Göransson - Alliance,1675787768012,True,Ludwig Göransson,Alliance
Ludwig Göransson - T'Challa,1675787862185,False,Ludwig Göransson,T'Challa
Ludwig Göransson - T'Challa,1675787862185,True,Ludwig Göransson,T'Challa
Mr. Käfer - Counting Days,1710864935976,False,Mr. Käfer,Counting Days
Mr. Käfer - Counting Days,1710864935976,True,Mr. Käfer,Counting Days
Lauren Spencer Smith - Single On The 25th,1671824890577,False,Lauren Spencer Smith,Single On The 25th
Lauren Spencer Smith - Single On The 25th,1671824890577,True,Lauren Spencer Smith,Single On The 25th
Just 6 - Hark! The Herald Angels Sing,1723944560569,False,Just 6,Hark! The Herald Angels Sing
Just 6 - Hark! The Herald Angels Sing,1723944560569,True,Just 6,Hark! The Herald Angels Sing
Just 6 - Come Back To Me This Christmas (feat. Jabulani James Mthethwa),1723944555634,False,Just 6,Come Back To Me This Christmas (feat. Jabulani James Mthethwa)
Just 6 - Come Back To Me This Christmas (feat. Jabulani James Mthethwa),1723944555634,True,Just 6,Come Back To Me This Christmas (feat. Jabulani James Mthethwa)
Taylor Swift & Roosevelt - Anti-Hero (Roosevelt Remix),1668713982348,False,Taylor Swift & Roosevelt,Anti-Hero (Roosevelt Remix)
Taylor Swift & Roosevelt - Anti-Hero (Roosevelt Remix),1668713982348,True,Taylor Swift & Roosevelt,Anti-Hero (Roosevelt Remix)
Taylor Swift & Kungs - Anti-Hero (Kungs Remix),1668713985786,False,Taylor Swift & Kungs,Anti-Hero (Kungs Remix)
Taylor Swift & Kungs - Anti-Hero (Kungs Remix),1668713985786,True,Taylor Swift & Kungs,Anti-Hero (Kungs Remix)
Taylor Swift - Anti-Hero,1668713993490,False,Taylor Swift,Anti-Hero
Taylor Swift - Anti-Hero,1668713993490,True,Taylor Swift,Anti-Hero
"Thomas Newman - Road To Perdition (From ""Road To Perdition"" Soundtrack)",1668782440797,False,Thomas Newman,"Road To Perdition (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Road To Perdition (From ""Road To Perdition"" Soundtrack)",1668782440797,True,Thomas Newman,"Road To Perdition (From ""Road To Perdition"" Soundtrack)"
Thomas Newman - Mae,1668782517906,False,Thomas Newman,Mae
Thomas Newman - Mae,1668782517906,True,Thomas Newman,Mae
"Daniel Hope, Royal Stockholm Philharmonic Orchestra & Alexander Shelley - American Beauty (Arr. For Violin And Orchestra) [From American Beauty]",1668782715427,False,"Daniel Hope, Royal Stockholm Philharmonic Orchestra & Alexander Shelley",American Beauty (Arr. For Violin And Orchestra) [From American Beauty]
"Daniel Hope, Royal Stockholm Philharmonic Orchestra & Alexander Shelley - American Beauty (Arr. For Violin And Orchestra) [From American Beauty]",1668782715427,True,"Daniel Hope, Royal Stockholm Philharmonic Orchestra & Alexander Shelley",American Beauty (Arr. For Violin And Orchestra) [From American Beauty]
Thomas Newman - No Contest,1668782784476,False,Thomas Newman,No Contest
Thomas Newman - No Contest,1668782784476,True,Thomas Newman,No Contest
Thomas Newman - Shoe Polish,1668782834002,False,Thomas Newman,Shoe Polish
Thomas Newman - Shoe Polish,1668782834002,True,Thomas Newman,Shoe Polish
Thomas Newman - Good As Murder,1668782885377,False,Thomas Newman,Good As Murder
Thomas Newman - Good As Murder,1668782885377,True,Thomas Newman,Good As Murder
Sun Theory - American Beauty,1668783066036,False,Sun Theory,American Beauty
Sun Theory - American Beauty,1668783066036,True,Sun Theory,American Beauty
Thomas Newman - Three Bucks Twenty,1668783127564,False,Thomas Newman,Three Bucks Twenty
Thomas Newman - Three Bucks Twenty,1668783127564,True,Thomas Newman,Three Bucks Twenty
Thomas Newman - The Inside Out,1668783208250,False,Thomas Newman,The Inside Out
Thomas Newman - The Inside Out,1668783208250,True,Thomas Newman,The Inside Out
Thomas Newman - Pugilism,1668783274654,False,Thomas Newman,Pugilism
Thomas Newman - Pugilism,1668783274654,True,Thomas Newman,Pugilism
"Thomas Newman - Reading Room (From ""Road To Perdition"" Soundtrack)",1668783360650,False,Thomas Newman,"Reading Room (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Reading Room (From ""Road To Perdition"" Soundtrack)",1668783360650,True,Thomas Newman,"Reading Room (From ""Road To Perdition"" Soundtrack)"
Thomas Newman - A Place Without Mercy (From “Spectre” Soundtrack),1668783425118,False,Thomas Newman,A Place Without Mercy (From “Spectre” Soundtrack)
Thomas Newman - A Place Without Mercy (From “Spectre” Soundtrack),1668783425118,True,Thomas Newman,A Place Without Mercy (From “Spectre” Soundtrack)
Thomas Newman - The Hope Of The Irish,1668783477716,False,Thomas Newman,The Hope Of The Irish
Thomas Newman - The Hope Of The Irish,1668783477716,True,Thomas Newman,The Hope Of The Irish
"Thomas Newman - Blood Dog (From ""Road To Perdition"" Soundtrack)",1668783543525,False,Thomas Newman,"Blood Dog (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Blood Dog (From ""Road To Perdition"" Soundtrack)",1668783543525,True,Thomas Newman,"Blood Dog (From ""Road To Perdition"" Soundtrack)"
Thomas Newman - Change Of Fortune,1668783619035,False,Thomas Newman,Change Of Fortune
Thomas Newman - Change Of Fortune,1668783619035,True,Thomas Newman,Change Of Fortune
"Thomas Newman - Mr. Rance (From ""Road To Perdition"" Soundtrack)",1668783717994,False,Thomas Newman,"Mr. Rance (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Mr. Rance (From ""Road To Perdition"" Soundtrack)",1668783717994,True,Thomas Newman,"Mr. Rance (From ""Road To Perdition"" Soundtrack)"
Thomas Newman - Corn Griffin,1668783790422,False,Thomas Newman,Corn Griffin
Thomas Newman - Corn Griffin,1668783790422,True,Thomas Newman,Corn Griffin
Thomas Newman - Hinx (From “Spectre” Soundtrack),1668783871290,False,Thomas Newman,Hinx (From “Spectre” Soundtrack)
Thomas Newman - Hinx (From “Spectre” Soundtrack),1668783871290,True,Thomas Newman,Hinx (From “Spectre” Soundtrack)
"Thomas Newman - Grave Drive (From ""Road To Perdition"" Soundtrack)",1668783952184,False,Thomas Newman,"Grave Drive (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Grave Drive (From ""Road To Perdition"" Soundtrack)",1668783952184,True,Thomas Newman,"Grave Drive (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Meet Maguire (From ""Road To Perdition"" Soundtrack)",1668784056658,False,Thomas Newman,"Meet Maguire (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Meet Maguire (From ""Road To Perdition"" Soundtrack)",1668784056658,True,Thomas Newman,"Meet Maguire (From ""Road To Perdition"" Soundtrack)"
Thomas Newman - Desert Storm,1668784170794,False,Thomas Newman,Desert Storm
Thomas Newman - Desert Storm,1668784170794,True,Thomas Newman,Desert Storm
"Thomas Newman - Lexington Hotel, Room 1432 (From ""Road To Perdition"" Soundtrack)",1668784275405,False,Thomas Newman,"Lexington Hotel, Room 1432 (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Lexington Hotel, Room 1432 (From ""Road To Perdition"" Soundtrack)",1668784275405,True,Thomas Newman,"Lexington Hotel, Room 1432 (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Wake (From ""Road To Perdition"" Soundtrack)",1668784433942,False,Thomas Newman,"Wake (From ""Road To Perdition"" Soundtrack)"
"Thomas Newman - Wake (From ""Road To Perdition"" Soundtrack)",1668784433942,True,Thomas Newman,"Wake (From ""Road To Perdition"" Soundtrack)"
Thomas Newman - Mirage Bedouin,1668784527183,False,Thomas Newman,Mirage Bedouin
Thomas Newman - Mirage Bedouin,1668784527183,True,Thomas Newman,Mirage Bedouin
Thomas Newman - Bulldog Of Bergen,1668784630134,False,Thomas Newman,Bulldog Of Bergen
Thomas Newman - Bulldog Of Bergen,1668784630134,True,Thomas Newman,Bulldog Of Bergen
Thomas Newman - Jarhead For Life,1668784730757,False,Thomas Newman,Jarhead For Life
Thomas Newman - Jarhead For Life,1668784730757,True,Thomas Newman,Jarhead For Life
Thomas Newman - Crows Klinik (From “Spectre” Soundtrack),1668784799488,False,Thomas Newman,Crows Klinik (From “Spectre” Soundtrack)
Thomas Newman - Crows Klinik (From “Spectre” Soundtrack),1668784799488,True,Thomas Newman,Crows Klinik (From “Spectre” Soundtrack)
poetri - Icelandic Sunrise,1678806784150,False,poetri,Icelandic Sunrise
poetri - Icelandic Sunrise,1678806784150,True,poetri,Icelandic Sunrise
Late Night Tones & J Fletch - Dirt Roads,1682349953152,False,Late Night Tones & J Fletch,Dirt Roads
Late Night Tones & J Fletch - Dirt Roads,1682349953152,True,Late Night Tones & J Fletch,Dirt Roads
Shania Twain - You're Still The One (International Mix),1673106478617,False,Shania Twain,You're Still The One (International Mix)
Shania Twain - You're Still The One (International Mix),1673106478617,True,Shania Twain,You're Still The One (International Mix)
Shania Twain - When (International Mix Radio Edit),1673106649942,False,Shania Twain,When (International Mix Radio Edit)
Shania Twain - When (International Mix Radio Edit),1673106649942,True,Shania Twain,When (International Mix Radio Edit)
Shania Twain - From This Moment On (feat. Bryan White) [International Mix],1673106977785,False,Shania Twain,From This Moment On (feat. Bryan White) [International Mix]
Shania Twain - From This Moment On (feat. Bryan White) [International Mix],1673106977785,True,Shania Twain,From This Moment On (feat. Bryan White) [International Mix]
"Shania Twain - Black Eyes, Blue Tears (International Mix)",1673106979540,False,Shania Twain,"Black Eyes, Blue Tears (International Mix)"
"Shania Twain - Black Eyes, Blue Tears (International Mix)",1673106979540,True,Shania Twain,"Black Eyes, Blue Tears (International Mix)"
Shania Twain - I Won't Leave You Lonely (International Mix),1673107060880,False,Shania Twain,I Won't Leave You Lonely (International Mix)
Shania Twain - I Won't Leave You Lonely (International Mix),1673107060880,True,Shania Twain,I Won't Leave You Lonely (International Mix)
Shania Twain - I'm Holdin' On To Love (To Save My Life) [International Mix],1669605163654,False,Shania Twain,I'm Holdin' On To Love (To Save My Life) [International Mix]
Shania Twain - I'm Holdin' On To Love (To Save My Life) [International Mix],1669605163654,True,Shania Twain,I'm Holdin' On To Love (To Save My Life) [International Mix]
Shania Twain - Come On Over (International Mix),1669648122424,False,Shania Twain,Come On Over (International Mix)
Shania Twain - Come On Over (International Mix),1669648122424,True,Shania Twain,Come On Over (International Mix)
Shania Twain - You've Got A Way (International Mix),1669648664032,False,Shania Twain,You've Got A Way (International Mix)
Shania Twain - You've Got A Way (International Mix),1669648664032,True,Shania Twain,You've Got A Way (International Mix)
A House By The Lake - TIll The Daylight,1678729421680,False,A House By The Lake,TIll The Daylight
A House By The Lake - TIll The Daylight,1678729421680,True,A House By The Lake,TIll The Daylight
Taylor Swift - Anti-Hero (Acoustic Version),1681061165335,False,Taylor Swift,Anti-Hero (Acoustic Version)
Taylor Swift - Anti-Hero (Acoustic Version),1681061165335,True,Taylor Swift,Anti-Hero (Acoustic Version)
Ventnor - Navigator,1680117799706,False,Ventnor,Navigator
Ventnor - Navigator,1680117799706,True,Ventnor,Navigator
ZOD1AC - Vapor Trails (feat. Soul Food Horns),1711062793418,False,ZOD1AC,Vapor Trails (feat. Soul Food Horns)
ZOD1AC - Vapor Trails (feat. Soul Food Horns),1711062793418,True,ZOD1AC,Vapor Trails (feat. Soul Food Horns)
Rob Simonsen - Midnight Storm,1730814426003,False,Rob Simonsen,Midnight Storm
Rob Simonsen - Safe Return,1730811465268,False,Rob Simonsen,Safe Return
Yakubu - Blurred Image,1683042127491,False,Yakubu,Blurred Image
Yakubu - Blurred Image,1683042127491,True,Yakubu,Blurred Image
Lorne Balfe - The Cardinal Rule,1734034277325,False,Lorne Balfe,The Cardinal Rule
